@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
4866,'2020/03/23 12:48:47:749',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4867,'2020/03/23 12:48:47:760',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4868,'2020/03/23 12:48:47:772',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4869,'2020/03/23 12:48:47:784',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4870,'2020/03/23 12:48:47:784',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4871,'2020/03/23 12:48:47:795',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4872,'2020/03/23 12:48:47:807',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4873,'2020/03/23 12:48:47:819',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4874,'2020/03/23 12:48:47:830',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4875,'2020/03/23 12:48:47:842',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4876,'2020/03/23 12:48:47:853',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4877,'2020/03/23 12:48:47:865',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4878,'2020/03/23 12:48:47:865',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4879,'2020/03/23 12:48:47:877',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4880,'2020/03/23 12:48:47:888',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4881,'2020/03/23 12:48:47:900',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4882,'2020/03/23 12:48:47:911',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4883,'2020/03/23 12:48:47:923',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4884,'2020/03/23 12:48:47:935',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4885,'2020/03/23 12:48:47:935',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4886,'2020/03/23 12:48:47:946',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4887,'2020/03/23 12:48:47:958',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4888,'2020/03/23 12:48:47:969',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4889,'2020/03/23 12:48:47:981',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4890,'2020/03/23 12:48:47:993',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4891,'2020/03/23 12:48:48:005',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4892,'2020/03/23 12:48:48:005',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4893,'2020/03/23 12:48:48:016',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4894,'2020/03/23 12:48:48:028',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4895,'2020/03/23 12:48:48:039',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4896,'2020/03/23 12:48:48:051',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4897,'2020/03/23 12:48:48:062',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4898,'2020/03/23 12:48:48:074',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4899,'2020/03/23 12:48:48:075',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4900,'2020/03/23 12:48:48:086',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4901,'2020/03/23 12:48:48:097',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4902,'2020/03/23 12:48:48:109',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4903,'2020/03/23 12:48:48:120',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4904,'2020/03/23 12:48:48:132',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4905,'2020/03/23 12:48:48:144',9,0.49577,-0.292223,0.016543,0.232312,0.441754,0.288565,0.226007,0,0,0,0,1,0
4906,'2020/03/23 12:48:48:155',9,0.53169,-0.337722,0.05347,0.079807,0.411549,0.269178,0.182749,0,0,0,0,1,0
4907,'2020/03/23 12:48:48:156',9,0.53169,-0.337722,0.05347,0.079807,0.411549,0.269178,0.182749,0,0,0,0,1,0
4908,'2020/03/23 12:48:48:167',9,0.664145,-0.389419,0.08917,0.024506,0.461061,0.305971,0.207547,0,0,0,0,1,0
4909,'2020/03/23 12:48:48:179',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4910,'2020/03/23 12:48:48:191',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4911,'2020/03/23 12:48:48:202',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4912,'2020/03/23 12:48:48:213',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4913,'2020/03/23 12:48:48:226',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4914,'2020/03/23 12:48:48:226',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4915,'2020/03/23 12:48:48:237',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4916,'2020/03/23 12:48:48:248',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4917,'2020/03/23 12:48:48:260',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4918,'2020/03/23 12:48:48:271',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4919,'2020/03/23 12:48:48:283',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4920,'2020/03/23 12:48:48:295',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4921,'2020/03/23 12:48:48:295',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4922,'2020/03/23 12:48:48:306',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4923,'2020/03/23 12:48:48:318',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4924,'2020/03/23 12:48:48:329',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4925,'2020/03/23 12:48:48:342',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4926,'2020/03/23 12:48:48:353',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4927,'2020/03/23 12:48:48:364',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4928,'2020/03/23 12:48:48:365',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4929,'2020/03/23 12:48:48:376',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4930,'2020/03/23 12:48:48:387',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4931,'2020/03/23 12:48:48:399',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4932,'2020/03/23 12:48:48:411',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4933,'2020/03/23 12:48:48:423',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4934,'2020/03/23 12:48:48:434',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4935,'2020/03/23 12:48:48:434',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4936,'2020/03/23 12:48:48:445',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4937,'2020/03/23 12:48:48:457',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4938,'2020/03/23 12:48:48:469',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4939,'2020/03/23 12:48:48:480',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4940,'2020/03/23 12:48:48:492',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4941,'2020/03/23 12:48:48:503',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4942,'2020/03/23 12:48:48:515',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4943,'2020/03/23 12:48:48:515',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4944,'2020/03/23 12:48:48:527',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4945,'2020/03/23 12:48:48:539',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4946,'2020/03/23 12:48:48:550',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4947,'2020/03/23 12:48:48:562',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4948,'2020/03/23 12:48:48:573',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4949,'2020/03/23 12:48:48:585',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4950,'2020/03/23 12:48:48:585',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4951,'2020/03/23 12:48:48:596',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4952,'2020/03/23 12:48:48:609',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4953,'2020/03/23 12:48:48:620',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4954,'2020/03/23 12:48:48:631',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4955,'2020/03/23 12:48:48:643',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4956,'2020/03/23 12:48:48:655',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4957,'2020/03/23 12:48:48:656',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4958,'2020/03/23 12:48:48:666',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4959,'2020/03/23 12:48:48:678',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4960,'2020/03/23 12:48:48:690',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4961,'2020/03/23 12:48:48:701',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4962,'2020/03/23 12:48:48:712',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4963,'2020/03/23 12:48:48:724',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4964,'2020/03/23 12:48:48:725',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4965,'2020/03/23 12:48:48:736',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4966,'2020/03/23 12:48:48:748',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4967,'2020/03/23 12:48:48:759',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4968,'2020/03/23 12:48:48:770',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4969,'2020/03/23 12:48:48:783',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4970,'2020/03/23 12:48:48:794',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4971,'2020/03/23 12:48:48:795',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4972,'2020/03/23 12:48:48:806',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4973,'2020/03/23 12:48:48:817',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4974,'2020/03/23 12:48:48:829',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4975,'2020/03/23 12:48:48:840',9,0.467444,-0.257853,0.014077,0.326579,0.472218,0.262617,0.203445,0,0,0,0,1,0
4976,'2020/03/23 12:48:48:852',9,0.519636,-0.319824,0.045499,0.129845,0.421739,0.2795,0.195945,0,0,0,0,1,0
4977,'2020/03/23 12:48:48:864',9,0.61271,-0.350701,0.092159,-0.010641,0.418717,0.266574,0.156827,0,0,0,0,1,0
4978,'2020/03/23 12:48:48:864',9,0.61271,-0.350701,0.092159,-0.010641,0.418717,0.266574,0.156827,0,0,0,0,1,0
4979,'2020/03/23 12:48:48:876',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4980,'2020/03/23 12:48:48:887',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4981,'2020/03/23 12:48:48:898',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4982,'2020/03/23 12:48:48:910',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4983,'2020/03/23 12:48:48:922',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4984,'2020/03/23 12:48:48:933',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4985,'2020/03/23 12:48:48:945',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4986,'2020/03/23 12:48:48:945',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4987,'2020/03/23 12:48:48:957',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4988,'2020/03/23 12:48:48:968',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4989,'2020/03/23 12:48:48:979',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4990,'2020/03/23 12:48:48:992',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4991,'2020/03/23 12:48:49:003',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4992,'2020/03/23 12:48:49:015',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4993,'2020/03/23 12:48:49:015',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4994,'2020/03/23 12:48:49:026',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4995,'2020/03/23 12:48:49:038',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4996,'2020/03/23 12:48:49:049',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4997,'2020/03/23 12:48:49:061',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4998,'2020/03/23 12:48:49:072',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
4999,'2020/03/23 12:48:49:084',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5000,'2020/03/23 12:48:49:085',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5001,'2020/03/23 12:48:49:096',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5002,'2020/03/23 12:48:49:108',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5003,'2020/03/23 12:48:49:119',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5004,'2020/03/23 12:48:49:131',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5005,'2020/03/23 12:48:49:142',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5006,'2020/03/23 12:48:49:154',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5007,'2020/03/23 12:48:49:165',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5008,'2020/03/23 12:48:49:166',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5009,'2020/03/23 12:48:49:177',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5010,'2020/03/23 12:48:49:189',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5011,'2020/03/23 12:48:49:201',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5012,'2020/03/23 12:48:49:212',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5013,'2020/03/23 12:48:49:223',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5014,'2020/03/23 12:48:49:235',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5015,'2020/03/23 12:48:49:235',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5016,'2020/03/23 12:48:49:247',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5017,'2020/03/23 12:48:49:259',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5018,'2020/03/23 12:48:49:270',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5019,'2020/03/23 12:48:49:281',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5020,'2020/03/23 12:48:49:293',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5021,'2020/03/23 12:48:49:305',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5022,'2020/03/23 12:48:49:305',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5023,'2020/03/23 12:48:49:318',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5024,'2020/03/23 12:48:49:328',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5025,'2020/03/23 12:48:49:340',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5026,'2020/03/23 12:48:49:351',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5027,'2020/03/23 12:48:49:363',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5028,'2020/03/23 12:48:49:375',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5029,'2020/03/23 12:48:49:375',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5030,'2020/03/23 12:48:49:386',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5031,'2020/03/23 12:48:49:398',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5032,'2020/03/23 12:48:49:409',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5033,'2020/03/23 12:48:49:421',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5034,'2020/03/23 12:48:49:432',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5035,'2020/03/23 12:48:49:444',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5036,'2020/03/23 12:48:49:445',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5037,'2020/03/23 12:48:49:455',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5038,'2020/03/23 12:48:49:467',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5039,'2020/03/23 12:48:49:479',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5040,'2020/03/23 12:48:49:490',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5041,'2020/03/23 12:48:49:502',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5042,'2020/03/23 12:48:49:514',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5043,'2020/03/23 12:48:49:525',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5044,'2020/03/23 12:48:49:526',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5045,'2020/03/23 12:48:49:537',9,0.316857,0.051957,0.237334,0.300776,0.228922,0.228602,0.289962,0,0,0,0,1,0
5046,'2020/03/23 12:48:49:548',9,0.511045,-0.306597,0.037088,0.17249,0.430981,0.285083,0.207968,0,0,0,0,1,0
5047,'2020/03/23 12:48:49:560',9,0.566962,-0.365799,0.076038,-0.011248,0.397303,0.237969,0.15588,0,0,0,0,1,0
5048,'2020/03/23 12:48:49:572',9,0.355914,-0.100382,0.040551,0.29721,0.400877,0.278094,0.184982,0,0,0,0,1,0
5049,'2020/03/23 12:48:49:583',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5050,'2020/03/23 12:48:49:595',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5051,'2020/03/23 12:48:49:595',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5052,'2020/03/23 12:48:49:607',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5053,'2020/03/23 12:48:49:619',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5054,'2020/03/23 12:48:49:630',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5055,'2020/03/23 12:48:49:642',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5056,'2020/03/23 12:48:49:653',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5057,'2020/03/23 12:48:49:665',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5058,'2020/03/23 12:48:49:665',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5059,'2020/03/23 12:48:49:676',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5060,'2020/03/23 12:48:49:688',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5061,'2020/03/23 12:48:49:699',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5062,'2020/03/23 12:48:49:711',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5063,'2020/03/23 12:48:49:724',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5064,'2020/03/23 12:48:49:734',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5065,'2020/03/23 12:48:49:735',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5066,'2020/03/23 12:48:49:746',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5067,'2020/03/23 12:48:49:757',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5068,'2020/03/23 12:48:49:769',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5069,'2020/03/23 12:48:49:781',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5070,'2020/03/23 12:48:49:792',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5071,'2020/03/23 12:48:49:804',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5072,'2020/03/23 12:48:49:804',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5073,'2020/03/23 12:48:49:815',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5074,'2020/03/23 12:48:49:827',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5075,'2020/03/23 12:48:49:839',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5076,'2020/03/23 12:48:49:850',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5077,'2020/03/23 12:48:49:862',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5078,'2020/03/23 12:48:49:874',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5079,'2020/03/23 12:48:49:885',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5080,'2020/03/23 12:48:49:885',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5081,'2020/03/23 12:48:49:897',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5082,'2020/03/23 12:48:49:909',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5083,'2020/03/23 12:48:49:920',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5084,'2020/03/23 12:48:49:932',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5085,'2020/03/23 12:48:49:943',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5086,'2020/03/23 12:48:49:955',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5087,'2020/03/23 12:48:49:955',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
5088,'2020/03/23 12:48:49:966',9,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,1,0
