@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
2184,'2020/03/23 13:24:57:348',3,1.541301,0.839541,0.556193,0.468612,0.338811,0.255678,0.171012,0.16442,0.142923,0.16325,0.18068,0.149806,0.221195,0,0,0,0,0,0,0,0,1,0,0,0,0
2185,'2020/03/23 13:24:57:348',3,1.541301,0.839541,0.556193,0.468612,0.338811,0.255678,0.171012,0.16442,0.142923,0.16325,0.18068,0.149806,0.221195,0,0,0,0,0,0,0,0,1,0,0,0,0
2186,'2020/03/23 13:24:57:348',3,1.541301,0.839541,0.556193,0.468612,0.338811,0.255678,0.171012,0.16442,0.142923,0.16325,0.18068,0.149806,0.221195,0,0,0,0,0,0,0,0,1,0,0,0,0
2187,'2020/03/23 13:24:57:348',3,1.541301,0.839541,0.556193,0.468612,0.338811,0.255678,0.171012,0.16442,0.142923,0.16325,0.18068,0.149806,0.221195,0,0,0,0,0,0,0,0,1,0,0,0,0
2188,'2020/03/23 13:24:57:358',3,1.66097,0.961799,0.530506,0.479446,0.282591,0.257634,0.16942,0.190418,0.133054,0.193103,0.17048,0.249501,0.201738,0,0,0,0,0,0,0,0,1,0,0,0,0
2189,'2020/03/23 13:24:57:358',3,1.66097,0.961799,0.530506,0.479446,0.282591,0.257634,0.16942,0.190418,0.133054,0.193103,0.17048,0.249501,0.201738,0,0,0,0,0,0,0,0,1,0,0,0,0
2190,'2020/03/23 13:24:57:370',3,1.590422,0.972623,0.563883,0.424242,0.288759,0.198326,0.118009,0.179331,0.166731,0.154212,0.170454,0.200992,0.20581,0,0,0,0,0,0,0,0,1,0,0,0,0
2191,'2020/03/23 13:24:57:370',3,1.590422,0.972623,0.563883,0.424242,0.288759,0.198326,0.118009,0.179331,0.166731,0.154212,0.170454,0.200992,0.20581,0,0,0,0,0,0,0,0,1,0,0,0,0
2192,'2020/03/23 13:24:57:371',3,1.590422,0.972623,0.563883,0.424242,0.288759,0.198326,0.118009,0.179331,0.166731,0.154212,0.170454,0.200992,0.20581,0,0,0,0,0,0,0,0,1,0,0,0,0
2193,'2020/03/23 13:24:57:371',3,1.590422,0.972623,0.563883,0.424242,0.288759,0.198326,0.118009,0.179331,0.166731,0.154212,0.170454,0.200992,0.20581,0,0,0,0,0,0,0,0,1,0,0,0,0
2194,'2020/03/23 13:24:57:381',3,1.629501,0.944147,0.558651,0.445748,0.288811,0.197718,0.171656,0.19917,0.154505,0.211139,0.170186,0.146481,0.152194,0,0,0,0,0,0,0,0,1,0,0,0,0
2195,'2020/03/23 13:24:57:381',3,1.629501,0.944147,0.558651,0.445748,0.288811,0.197718,0.171656,0.19917,0.154505,0.211139,0.170186,0.146481,0.152194,0,0,0,0,0,0,0,0,1,0,0,0,0
2196,'2020/03/23 13:24:57:381',3,1.629501,0.944147,0.558651,0.445748,0.288811,0.197718,0.171656,0.19917,0.154505,0.211139,0.170186,0.146481,0.152194,0,0,0,0,0,0,0,0,1,0,0,0,0
2197,'2020/03/23 13:24:57:393',3,1.671933,0.906513,0.582616,0.427708,0.281773,0.208872,0.174838,0.174414,0.15499,0.16615,0.158107,0.173415,0.170037,0,0,0,0,0,0,0,0,1,0,0,0,0
2198,'2020/03/23 13:24:57:393',3,1.671933,0.906513,0.582616,0.427708,0.281773,0.208872,0.174838,0.174414,0.15499,0.16615,0.158107,0.173415,0.170037,0,0,0,0,0,0,0,0,1,0,0,0,0
2199,'2020/03/23 13:24:57:394',3,1.671933,0.906513,0.582616,0.427708,0.281773,0.208872,0.174838,0.174414,0.15499,0.16615,0.158107,0.173415,0.170037,0,0,0,0,0,0,0,0,1,0,0,0,0
2200,'2020/03/23 13:24:57:404',3,1.60568,0.9282,0.593478,0.440927,0.356146,0.23423,0.15562,0.175991,0.151914,0.137558,0.145673,0.186492,0.207942,0,0,0,0,0,0,0,0,1,0,0,0,0
2201,'2020/03/23 13:24:57:405',3,1.60568,0.9282,0.593478,0.440927,0.356146,0.23423,0.15562,0.175991,0.151914,0.137558,0.145673,0.186492,0.207942,0,0,0,0,0,0,0,0,1,0,0,0,0
2202,'2020/03/23 13:24:57:405',3,1.60568,0.9282,0.593478,0.440927,0.356146,0.23423,0.15562,0.175991,0.151914,0.137558,0.145673,0.186492,0.207942,0,0,0,0,0,0,0,0,1,0,0,0,0
2203,'2020/03/23 13:24:57:416',3,1.582283,0.878326,0.609815,0.473969,0.314565,0.237229,0.183469,0.150268,0.121328,0.110158,0.128715,0.140554,0.196564,0,0,0,0,0,0,0,0,1,0,0,0,0
2204,'2020/03/23 13:24:57:417',3,1.582283,0.878326,0.609815,0.473969,0.314565,0.237229,0.183469,0.150268,0.121328,0.110158,0.128715,0.140554,0.196564,0,0,0,0,0,0,0,0,1,0,0,0,0
2205,'2020/03/23 13:24:57:417',3,1.582283,0.878326,0.609815,0.473969,0.314565,0.237229,0.183469,0.150268,0.121328,0.110158,0.128715,0.140554,0.196564,0,0,0,0,0,0,0,0,1,0,0,0,0
2206,'2020/03/23 13:24:57:417',3,1.582283,0.878326,0.609815,0.473969,0.314565,0.237229,0.183469,0.150268,0.121328,0.110158,0.128715,0.140554,0.196564,0,0,0,0,0,0,0,0,1,0,0,0,0
2207,'2020/03/23 13:24:57:417',3,1.582283,0.878326,0.609815,0.473969,0.314565,0.237229,0.183469,0.150268,0.121328,0.110158,0.128715,0.140554,0.196564,0,0,0,0,0,0,0,0,1,0,0,0,0
2208,'2020/03/23 13:24:57:428',3,1.608719,0.925121,0.613841,0.459898,0.319926,0.225905,0.169122,0.177595,0.144441,0.162523,0.179939,0.18103,0.22916,0,0,0,0,0,0,0,0,1,0,0,0,0
2209,'2020/03/23 13:24:57:428',3,1.608719,0.925121,0.613841,0.459898,0.319926,0.225905,0.169122,0.177595,0.144441,0.162523,0.179939,0.18103,0.22916,0,0,0,0,0,0,0,0,1,0,0,0,0
2210,'2020/03/23 13:24:57:428',3,1.608719,0.925121,0.613841,0.459898,0.319926,0.225905,0.169122,0.177595,0.144441,0.162523,0.179939,0.18103,0.22916,0,0,0,0,0,0,0,0,1,0,0,0,0
2211,'2020/03/23 13:24:57:440',3,1.584453,0.86347,0.553832,0.452124,0.324472,0.212031,0.152592,0.158605,0.166912,0.168067,0.185601,0.148286,0.183256,0,0,0,0,0,0,0,0,1,0,0,0,0
2212,'2020/03/23 13:24:57:440',3,1.584453,0.86347,0.553832,0.452124,0.324472,0.212031,0.152592,0.158605,0.166912,0.168067,0.185601,0.148286,0.183256,0,0,0,0,0,0,0,0,1,0,0,0,0
2213,'2020/03/23 13:24:57:440',3,1.584453,0.86347,0.553832,0.452124,0.324472,0.212031,0.152592,0.158605,0.166912,0.168067,0.185601,0.148286,0.183256,0,0,0,0,0,0,0,0,1,0,0,0,0
2214,'2020/03/23 13:24:57:441',3,1.584453,0.86347,0.553832,0.452124,0.324472,0.212031,0.152592,0.158605,0.166912,0.168067,0.185601,0.148286,0.183256,0,0,0,0,0,0,0,0,1,0,0,0,0
2215,'2020/03/23 13:24:57:451',3,1.549851,0.841033,0.548435,0.451774,0.318067,0.257854,0.202117,0.205094,0.167069,0.203544,0.219376,0.203935,0.242379,0,0,0,0,0,0,0,0,1,0,0,0,0
2216,'2020/03/23 13:24:57:451',3,1.549851,0.841033,0.548435,0.451774,0.318067,0.257854,0.202117,0.205094,0.167069,0.203544,0.219376,0.203935,0.242379,0,0,0,0,0,0,0,0,1,0,0,0,0
2217,'2020/03/23 13:24:57:452',3,1.549851,0.841033,0.548435,0.451774,0.318067,0.257854,0.202117,0.205094,0.167069,0.203544,0.219376,0.203935,0.242379,0,0,0,0,0,0,0,0,1,0,0,0,0
2218,'2020/03/23 13:24:57:462',3,1.655098,0.954072,0.543568,0.495815,0.300374,0.260212,0.147876,0.163096,0.125621,0.170382,0.163413,0.247028,0.215181,0,0,0,0,0,0,0,0,1,0,0,0,0
2219,'2020/03/23 13:24:57:463',3,1.655098,0.954072,0.543568,0.495815,0.300374,0.260212,0.147876,0.163096,0.125621,0.170382,0.163413,0.247028,0.215181,0,0,0,0,0,0,0,0,1,0,0,0,0
2220,'2020/03/23 13:24:57:463',3,1.655098,0.954072,0.543568,0.495815,0.300374,0.260212,0.147876,0.163096,0.125621,0.170382,0.163413,0.247028,0.215181,0,0,0,0,0,0,0,0,1,0,0,0,0
2221,'2020/03/23 13:24:57:474',3,1.582904,0.949358,0.545287,0.400243,0.274309,0.189717,0.134515,0.191315,0.170027,0.146993,0.159916,0.180557,0.200498,0,0,0,0,0,0,0,0,1,0,0,0,0
2222,'2020/03/23 13:24:57:474',3,1.582904,0.949358,0.545287,0.400243,0.274309,0.189717,0.134515,0.191315,0.170027,0.146993,0.159916,0.180557,0.200498,0,0,0,0,0,0,0,0,1,0,0,0,0
2223,'2020/03/23 13:24:57:475',3,1.582904,0.949358,0.545287,0.400243,0.274309,0.189717,0.134515,0.191315,0.170027,0.146993,0.159916,0.180557,0.200498,0,0,0,0,0,0,0,0,1,0,0,0,0
2224,'2020/03/23 13:24:57:486',3,1.639209,0.933024,0.563218,0.443157,0.281505,0.199384,0.171613,0.196398,0.150165,0.211596,0.173175,0.155547,0.146051,0,0,0,0,0,0,0,0,1,0,0,0,0
2225,'2020/03/23 13:24:57:487',3,1.639209,0.933024,0.563218,0.443157,0.281505,0.199384,0.171613,0.196398,0.150165,0.211596,0.173175,0.155547,0.146051,0,0,0,0,0,0,0,0,1,0,0,0,0
2226,'2020/03/23 13:24:57:487',3,1.639209,0.933024,0.563218,0.443157,0.281505,0.199384,0.171613,0.196398,0.150165,0.211596,0.173175,0.155547,0.146051,0,0,0,0,0,0,0,0,1,0,0,0,0
2227,'2020/03/23 13:24:57:487',3,1.639209,0.933024,0.563218,0.443157,0.281505,0.199384,0.171613,0.196398,0.150165,0.211596,0.173175,0.155547,0.146051,0,0,0,0,0,0,0,0,1,0,0,0,0
2228,'2020/03/23 13:24:57:497',3,1.663136,0.896236,0.575966,0.419238,0.285427,0.198871,0.161533,0.163929,0.148669,0.156715,0.150814,0.169244,0.173478,0,0,0,0,0,0,0,0,1,0,0,0,0
2229,'2020/03/23 13:24:57:498',3,1.663136,0.896236,0.575966,0.419238,0.285427,0.198871,0.161533,0.163929,0.148669,0.156715,0.150814,0.169244,0.173478,0,0,0,0,0,0,0,0,1,0,0,0,0
2230,'2020/03/23 13:24:57:498',3,1.663136,0.896236,0.575966,0.419238,0.285427,0.198871,0.161533,0.163929,0.148669,0.156715,0.150814,0.169244,0.173478,0,0,0,0,0,0,0,0,1,0,0,0,0
2231,'2020/03/23 13:24:57:498',3,1.663136,0.896236,0.575966,0.419238,0.285427,0.198871,0.161533,0.163929,0.148669,0.156715,0.150814,0.169244,0.173478,0,0,0,0,0,0,0,0,1,0,0,0,0
2232,'2020/03/23 13:24:57:509',3,1.590635,0.928364,0.601918,0.447109,0.354771,0.235664,0.151125,0.161926,0.141364,0.123934,0.146206,0.180911,0.209013,0,0,0,0,0,0,0,0,1,0,0,0,0
2233,'2020/03/23 13:24:57:509',3,1.590635,0.928364,0.601918,0.447109,0.354771,0.235664,0.151125,0.161926,0.141364,0.123934,0.146206,0.180911,0.209013,0,0,0,0,0,0,0,0,1,0,0,0,0
2234,'2020/03/23 13:24:57:509',3,1.590635,0.928364,0.601918,0.447109,0.354771,0.235664,0.151125,0.161926,0.141364,0.123934,0.146206,0.180911,0.209013,0,0,0,0,0,0,0,0,1,0,0,0,0
2235,'2020/03/23 13:24:57:510',3,1.590635,0.928364,0.601918,0.447109,0.354771,0.235664,0.151125,0.161926,0.141364,0.123934,0.146206,0.180911,0.209013,0,0,0,0,0,0,0,0,1,0,0,0,0
2236,'2020/03/23 13:24:57:521',3,1.577616,0.872758,0.602986,0.474923,0.304537,0.232568,0.187708,0.159264,0.1211,0.115344,0.131018,0.141332,0.188668,0,0,0,0,0,0,0,0,1,0,0,0,0
2237,'2020/03/23 13:24:57:521',3,1.577616,0.872758,0.602986,0.474923,0.304537,0.232568,0.187708,0.159264,0.1211,0.115344,0.131018,0.141332,0.188668,0,0,0,0,0,0,0,0,1,0,0,0,0
2238,'2020/03/23 13:24:57:521',3,1.577616,0.872758,0.602986,0.474923,0.304537,0.232568,0.187708,0.159264,0.1211,0.115344,0.131018,0.141332,0.188668,0,0,0,0,0,0,0,0,1,0,0,0,0
2239,'2020/03/23 13:24:57:532',3,1.607659,0.927472,0.607169,0.442344,0.320217,0.222648,0.167938,0.17894,0.150686,0.1601,0.17638,0.178749,0.219204,0,0,0,0,0,0,0,0,1,0,0,0,0
2240,'2020/03/23 13:24:57:533',3,1.607659,0.927472,0.607169,0.442344,0.320217,0.222648,0.167938,0.17894,0.150686,0.1601,0.17638,0.178749,0.219204,0,0,0,0,0,0,0,0,1,0,0,0,0
2241,'2020/03/23 13:24:57:533',3,1.607659,0.927472,0.607169,0.442344,0.320217,0.222648,0.167938,0.17894,0.150686,0.1601,0.17638,0.178749,0.219204,0,0,0,0,0,0,0,0,1,0,0,0,0
2242,'2020/03/23 13:24:57:544',3,1.575988,0.850069,0.548533,0.457783,0.32815,0.220621,0.153996,0.153446,0.163574,0.168801,0.184058,0.143151,0.189261,0,0,0,0,0,0,0,0,1,0,0,0,0
2243,'2020/03/23 13:24:57:544',3,1.575988,0.850069,0.548533,0.457783,0.32815,0.220621,0.153996,0.153446,0.163574,0.168801,0.184058,0.143151,0.189261,0,0,0,0,0,0,0,0,1,0,0,0,0
2244,'2020/03/23 13:24:57:545',3,1.575988,0.850069,0.548533,0.457783,0.32815,0.220621,0.153996,0.153446,0.163574,0.168801,0.184058,0.143151,0.189261,0,0,0,0,0,0,0,0,1,0,0,0,0
2245,'2020/03/23 13:24:57:555',3,1.542056,0.813789,0.508278,0.44535,0.322271,0.284832,0.234244,0.238021,0.179236,0.214439,0.207985,0.202716,0.232862,0,0,0,0,0,0,0,0,1,0,0,0,0
2246,'2020/03/23 13:24:57:556',3,1.542056,0.813789,0.508278,0.44535,0.322271,0.284832,0.234244,0.238021,0.179236,0.214439,0.207985,0.202716,0.232862,0,0,0,0,0,0,0,0,1,0,0,0,0
2247,'2020/03/23 13:24:57:556',3,1.542056,0.813789,0.508278,0.44535,0.322271,0.284832,0.234244,0.238021,0.179236,0.214439,0.207985,0.202716,0.232862,0,0,0,0,0,0,0,0,1,0,0,0,0
2248,'2020/03/23 13:24:57:556',3,1.542056,0.813789,0.508278,0.44535,0.322271,0.284832,0.234244,0.238021,0.179236,0.214439,0.207985,0.202716,0.232862,0,0,0,0,0,0,0,0,1,0,0,0,0
2249,'2020/03/23 13:24:57:567',3,1.651354,0.943221,0.542426,0.477673,0.296874,0.24966,0.14332,0.165989,0.138351,0.166303,0.169307,0.235263,0.21345,0,0,0,0,0,0,0,0,1,0,0,0,0
2250,'2020/03/23 13:24:57:567',3,1.651354,0.943221,0.542426,0.477673,0.296874,0.24966,0.14332,0.165989,0.138351,0.166303,0.169307,0.235263,0.21345,0,0,0,0,0,0,0,0,1,0,0,0,0
2251,'2020/03/23 13:24:57:567',3,1.651354,0.943221,0.542426,0.477673,0.296874,0.24966,0.14332,0.165989,0.138351,0.166303,0.169307,0.235263,0.21345,0,0,0,0,0,0,0,0,1,0,0,0,0
2252,'2020/03/23 13:24:57:567',3,1.651354,0.943221,0.542426,0.477673,0.296874,0.24966,0.14332,0.165989,0.138351,0.166303,0.169307,0.235263,0.21345,0,0,0,0,0,0,0,0,1,0,0,0,0
2253,'2020/03/23 13:24:57:579',3,1.570651,0.931512,0.536378,0.397127,0.267495,0.177087,0.136743,0.185445,0.164797,0.155658,0.166823,0.174014,0.198034,0,0,0,0,0,0,0,0,1,0,0,0,0
2254,'2020/03/23 13:24:57:579',3,1.570651,0.931512,0.536378,0.397127,0.267495,0.177087,0.136743,0.185445,0.164797,0.155658,0.166823,0.174014,0.198034,0,0,0,0,0,0,0,0,1,0,0,0,0
2255,'2020/03/23 13:24:57:579',3,1.570651,0.931512,0.536378,0.397127,0.267495,0.177087,0.136743,0.185445,0.164797,0.155658,0.166823,0.174014,0.198034,0,0,0,0,0,0,0,0,1,0,0,0,0
2256,'2020/03/23 13:24:57:579',3,1.570651,0.931512,0.536378,0.397127,0.267495,0.177087,0.136743,0.185445,0.164797,0.155658,0.166823,0.174014,0.198034,0,0,0,0,0,0,0,0,1,0,0,0,0
2257,'2020/03/23 13:24:57:590',3,1.654926,0.914979,0.572921,0.445639,0.287497,0.217867,0.181305,0.197296,0.153675,0.205133,0.173126,0.168058,0.154026,0,0,0,0,0,0,0,0,1,0,0,0,0
2258,'2020/03/23 13:24:57:590',3,1.654926,0.914979,0.572921,0.445639,0.287497,0.217867,0.181305,0.197296,0.153675,0.205133,0.173126,0.168058,0.154026,0,0,0,0,0,0,0,0,1,0,0,0,0
2259,'2020/03/23 13:24:57:591',3,1.654926,0.914979,0.572921,0.445639,0.287497,0.217867,0.181305,0.197296,0.153675,0.205133,0.173126,0.168058,0.154026,0,0,0,0,0,0,0,0,1,0,0,0,0
2260,'2020/03/23 13:24:57:602',3,1.651948,0.897424,0.572837,0.413162,0.295241,0.1976,0.154094,0.160951,0.141709,0.148321,0.144071,0.172243,0.187619,0,0,0,0,0,0,0,0,1,0,0,0,0
2261,'2020/03/23 13:24:57:603',3,1.651948,0.897424,0.572837,0.413162,0.295241,0.1976,0.154094,0.160951,0.141709,0.148321,0.144071,0.172243,0.187619,0,0,0,0,0,0,0,0,1,0,0,0,0
2262,'2020/03/23 13:24:57:603',3,1.651948,0.897424,0.572837,0.413162,0.295241,0.1976,0.154094,0.160951,0.141709,0.148321,0.144071,0.172243,0.187619,0,0,0,0,0,0,0,0,1,0,0,0,0
2263,'2020/03/23 13:24:57:613',3,1.582171,0.91908,0.611502,0.456911,0.345109,0.236078,0.157606,0.147723,0.127002,0.109076,0.139738,0.167343,0.212957,0,0,0,0,0,0,0,0,1,0,0,0,0
2264,'2020/03/23 13:24:57:614',3,1.582171,0.91908,0.611502,0.456911,0.345109,0.236078,0.157606,0.147723,0.127002,0.109076,0.139738,0.167343,0.212957,0,0,0,0,0,0,0,0,1,0,0,0,0
2265,'2020/03/23 13:24:57:614',3,1.582171,0.91908,0.611502,0.456911,0.345109,0.236078,0.157606,0.147723,0.127002,0.109076,0.139738,0.167343,0.212957,0,0,0,0,0,0,0,0,1,0,0,0,0
2266,'2020/03/23 13:24:57:625',3,1.588057,0.87612,0.6064,0.487786,0.317715,0.244083,0.200289,0.173442,0.124424,0.127734,0.144972,0.162442,0.207754,0,0,0,0,0,0,0,0,1,0,0,0,0
2267,'2020/03/23 13:24:57:626',3,1.588057,0.87612,0.6064,0.487786,0.317715,0.244083,0.200289,0.173442,0.124424,0.127734,0.144972,0.162442,0.207754,0,0,0,0,0,0,0,0,1,0,0,0,0
2268,'2020/03/23 13:24:57:626',3,1.588057,0.87612,0.6064,0.487786,0.317715,0.244083,0.200289,0.173442,0.124424,0.127734,0.144972,0.162442,0.207754,0,0,0,0,0,0,0,0,1,0,0,0,0
2269,'2020/03/23 13:24:57:626',3,1.588057,0.87612,0.6064,0.487786,0.317715,0.244083,0.200289,0.173442,0.124424,0.127734,0.144972,0.162442,0.207754,0,0,0,0,0,0,0,0,1,0,0,0,0
2270,'2020/03/23 13:24:57:637',3,1.613675,0.921137,0.598816,0.441354,0.331916,0.229575,0.176406,0.187629,0.167043,0.166158,0.178318,0.173192,0.20859,0,0,0,0,0,0,0,0,1,0,0,0,0
2271,'2020/03/23 13:24:57:637',3,1.613675,0.921137,0.598816,0.441354,0.331916,0.229575,0.176406,0.187629,0.167043,0.166158,0.178318,0.173192,0.20859,0,0,0,0,0,0,0,0,1,0,0,0,0
2272,'2020/03/23 13:24:57:637',3,1.613675,0.921137,0.598816,0.441354,0.331916,0.229575,0.176406,0.187629,0.167043,0.166158,0.178318,0.173192,0.20859,0,0,0,0,0,0,0,0,1,0,0,0,0
2273,'2020/03/23 13:24:57:637',3,1.613675,0.921137,0.598816,0.441354,0.331916,0.229575,0.176406,0.187629,0.167043,0.166158,0.178318,0.173192,0.20859,0,0,0,0,0,0,0,0,1,0,0,0,0
2274,'2020/03/23 13:24:57:648',3,1.560264,0.841247,0.54688,0.461869,0.330365,0.226268,0.148212,0.144267,0.153186,0.162262,0.178203,0.13548,0.193666,0,0,0,0,0,0,0,0,1,0,0,0,0
2275,'2020/03/23 13:24:57:649',3,1.560264,0.841247,0.54688,0.461869,0.330365,0.226268,0.148212,0.144267,0.153186,0.162262,0.178203,0.13548,0.193666,0,0,0,0,0,0,0,0,1,0,0,0,0
2276,'2020/03/23 13:24:57:649',3,1.560264,0.841247,0.54688,0.461869,0.330365,0.226268,0.148212,0.144267,0.153186,0.162262,0.178203,0.13548,0.193666,0,0,0,0,0,0,0,0,1,0,0,0,0
2277,'2020/03/23 13:24:57:649',3,1.560264,0.841247,0.54688,0.461869,0.330365,0.226268,0.148212,0.144267,0.153186,0.162262,0.178203,0.13548,0.193666,0,0,0,0,0,0,0,0,1,0,0,0,0
2278,'2020/03/23 13:24:57:660',3,1.55571,0.836852,0.486395,0.4389,0.3035,0.284406,0.233778,0.257105,0.19205,0.228717,0.225697,0.224241,0.212505,0,0,0,0,0,0,0,0,1,0,0,0,0
2279,'2020/03/23 13:24:57:660',3,1.55571,0.836852,0.486395,0.4389,0.3035,0.284406,0.233778,0.257105,0.19205,0.228717,0.225697,0.224241,0.212505,0,0,0,0,0,0,0,0,1,0,0,0,0
2280,'2020/03/23 13:24:57:660',3,1.55571,0.836852,0.486395,0.4389,0.3035,0.284406,0.233778,0.257105,0.19205,0.228717,0.225697,0.224241,0.212505,0,0,0,0,0,0,0,0,1,0,0,0,0
2281,'2020/03/23 13:24:57:672',3,1.627168,0.950901,0.549993,0.464536,0.301112,0.233435,0.128505,0.162108,0.143281,0.161649,0.176193,0.229182,0.211313,0,0,0,0,0,0,0,0,1,0,0,0,0
2282,'2020/03/23 13:24:57:672',3,1.627168,0.950901,0.549993,0.464536,0.301112,0.233435,0.128505,0.162108,0.143281,0.161649,0.176193,0.229182,0.211313,0,0,0,0,0,0,0,0,1,0,0,0,0
2283,'2020/03/23 13:24:57:672',3,1.627168,0.950901,0.549993,0.464536,0.301112,0.233435,0.128505,0.162108,0.143281,0.161649,0.176193,0.229182,0.211313,0,0,0,0,0,0,0,0,1,0,0,0,0
2284,'2020/03/23 13:24:57:683',3,1.59338,0.87209,0.499616,0.39009,0.263745,0.188456,0.154581,0.186894,0.167307,0.184146,0.178808,0.171454,0.188547,0,0,0,0,0,0,0,0,1,0,0,0,0
2285,'2020/03/23 13:24:57:684',3,1.59338,0.87209,0.499616,0.39009,0.263745,0.188456,0.154581,0.186894,0.167307,0.184146,0.178808,0.171454,0.188547,0,0,0,0,0,0,0,0,1,0,0,0,0
2286,'2020/03/23 13:24:57:684',3,1.59338,0.87209,0.499616,0.39009,0.263745,0.188456,0.154581,0.186894,0.167307,0.184146,0.178808,0.171454,0.188547,0,0,0,0,0,0,0,0,1,0,0,0,0
2287,'2020/03/23 13:24:57:695',3,1.663448,0.91365,0.580927,0.439643,0.280121,0.215521,0.177763,0.188937,0.154327,0.197165,0.17638,0.176318,0.158503,0,0,0,0,0,0,0,0,1,0,0,0,0
2288,'2020/03/23 13:24:57:695',3,1.663448,0.91365,0.580927,0.439643,0.280121,0.215521,0.177763,0.188937,0.154327,0.197165,0.17638,0.176318,0.158503,0,0,0,0,0,0,0,0,1,0,0,0,0
2289,'2020/03/23 13:24:57:695',3,1.663448,0.91365,0.580927,0.439643,0.280121,0.215521,0.177763,0.188937,0.154327,0.197165,0.17638,0.176318,0.158503,0,0,0,0,0,0,0,0,1,0,0,0,0
2290,'2020/03/23 13:24:57:707',3,1.656291,0.902827,0.576758,0.418744,0.316774,0.213456,0.164873,0.177518,0.155275,0.16223,0.156635,0.185456,0.200998,0,0,0,0,0,0,0,0,1,0,0,0,0
2291,'2020/03/23 13:24:57:707',3,1.656291,0.902827,0.576758,0.418744,0.316774,0.213456,0.164873,0.177518,0.155275,0.16223,0.156635,0.185456,0.200998,0,0,0,0,0,0,0,0,1,0,0,0,0
2292,'2020/03/23 13:24:57:707',3,1.656291,0.902827,0.576758,0.418744,0.316774,0.213456,0.164873,0.177518,0.155275,0.16223,0.156635,0.185456,0.200998,0,0,0,0,0,0,0,0,1,0,0,0,0
2293,'2020/03/23 13:24:57:707',3,1.656291,0.902827,0.576758,0.418744,0.316774,0.213456,0.164873,0.177518,0.155275,0.16223,0.156635,0.185456,0.200998,0,0,0,0,0,0,0,0,1,0,0,0,0
2294,'2020/03/23 13:24:57:707',3,1.656291,0.902827,0.576758,0.418744,0.316774,0.213456,0.164873,0.177518,0.155275,0.16223,0.156635,0.185456,0.200998,0,0,0,0,0,0,0,0,1,0,0,0,0
2295,'2020/03/23 13:24:57:718',3,1.587197,0.910242,0.620232,0.467239,0.337089,0.240816,0.170804,0.144386,0.127955,0.111895,0.138162,0.155766,0.210181,0,0,0,0,0,0,0,0,1,0,0,0,0
2296,'2020/03/23 13:24:57:718',3,1.587197,0.910242,0.620232,0.467239,0.337089,0.240816,0.170804,0.144386,0.127955,0.111895,0.138162,0.155766,0.210181,0,0,0,0,0,0,0,0,1,0,0,0,0
2297,'2020/03/23 13:24:57:719',3,1.587197,0.910242,0.620232,0.467239,0.337089,0.240816,0.170804,0.144386,0.127955,0.111895,0.138162,0.155766,0.210181,0,0,0,0,0,0,0,0,1,0,0,0,0
2298,'2020/03/23 13:24:57:719',3,1.587197,0.910242,0.620232,0.467239,0.337089,0.240816,0.170804,0.144386,0.127955,0.111895,0.138162,0.155766,0.210181,0,0,0,0,0,0,0,0,1,0,0,0,0
2299,'2020/03/23 13:24:57:730',3,1.60619,0.880269,0.601304,0.483371,0.324536,0.248383,0.202428,0.185413,0.140868,0.153813,0.16839,0.180709,0.223727,0,0,0,0,0,0,0,0,1,0,0,0,0
2300,'2020/03/23 13:24:57:730',3,1.60619,0.880269,0.601304,0.483371,0.324536,0.248383,0.202428,0.185413,0.140868,0.153813,0.16839,0.180709,0.223727,0,0,0,0,0,0,0,0,1,0,0,0,0
2301,'2020/03/23 13:24:57:730',3,1.60619,0.880269,0.601304,0.483371,0.324536,0.248383,0.202428,0.185413,0.140868,0.153813,0.16839,0.180709,0.223727,0,0,0,0,0,0,0,0,1,0,0,0,0
2302,'2020/03/23 13:24:57:741',3,1.61286,0.915022,0.591419,0.449502,0.334105,0.220967,0.169192,0.18485,0.176626,0.173313,0.189326,0.170672,0.1971,0,0,0,0,0,0,0,0,1,0,0,0,0
2303,'2020/03/23 13:24:57:742',3,1.61286,0.915022,0.591419,0.449502,0.334105,0.220967,0.169192,0.18485,0.176626,0.173313,0.189326,0.170672,0.1971,0,0,0,0,0,0,0,0,1,0,0,0,0
2304,'2020/03/23 13:24:57:742',3,1.61286,0.915022,0.591419,0.449502,0.334105,0.220967,0.169192,0.18485,0.176626,0.173313,0.189326,0.170672,0.1971,0,0,0,0,0,0,0,0,1,0,0,0,0
